run_id,model_type,seed,num_ants,mean_arrest_duration,pheromones.pheromone_max_timestep,pheromones.pheromone_radius_multiplier,pheromones.pheromone_threshold,experiment,pheromones.pheromone_decay_rate,pheromones.pheromone_deposition_rate,final_clustering,steady_state_clustering
148,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.874625074985003e-05
23,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.5625,0.5064205908818237
23,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.5625,0.5064205908818237
141,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
141,stigmergy,123,64,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
373,stigmergy,123,128,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.9140625,0.9522517371525695
4,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
4,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
387,stigmergy,123,128,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.8359375,0.8498675264947011
15,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
15,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
380,stigmergy,123,128,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.8984375,0.8965566261747651
3,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
3,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
374,stigmergy,123,128,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.9453125,0.9622294291141772
146,stigmergy,123,64,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.875,0.9005573885222955
146,stigmergy,123,64,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.875,0.9005573885222955
12,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
12,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
179,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,1.249750049990002e-05
179,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,1.249750049990002e-05
328,stigmergy,123,128,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
85,stigmergy,123,64,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
85,stigmergy,123,64,5.5,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.0,0.0
71,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
71,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
317,stigmergy,123,128,3.0,,3.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9432941536692662
125,stigmergy,123,64,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
125,stigmergy,123,64,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.0
76,stigmergy,123,64,3.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.875,0.8640834333133374
76,stigmergy,123,64,3.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.875,0.8640834333133374
82,stigmergy,123,64,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.015625,0.0003280593881223755
82,stigmergy,123,64,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,2.0,0.015625,0.0003280593881223755
49,stigmergy,123,64,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.65625,0.7514059688062388
49,stigmergy,123,64,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.65625,0.7514059688062388
122,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.00011872625474905018
122,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,0.00011872625474905018
310,stigmergy,123,128,3.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,6.24875024995001e-05
40,stigmergy,123,64,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
40,stigmergy,123,64,3.0,,2.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
319,stigmergy,123,128,3.0,,3.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.90625,0.9304529719056189
114,stigmergy,123,64,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
114,stigmergy,123,64,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
326,stigmergy,123,128,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0078125,0.0022089332133573285
47,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.875,0.9267896420715857
47,stigmergy,123,64,3.0,,2.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.875,0.9267896420715857
321,stigmergy,123,128,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
113,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
113,stigmergy,123,64,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
78,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
78,stigmergy,123,64,3.0,,3.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
147,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
147,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.0,0.0
375,stigmergy,123,128,5.5,,2.5,9.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.0,0.0
2,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.015625,0.00046553189362127576
2,stigmergy,123,64,3.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.015625,0.00046553189362127576
381,stigmergy,123,128,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,1.0,0.0,0.0
178,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
178,stigmergy,123,64,10.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,1.249750049990002e-05
13,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
13,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.0,0.0
386,stigmergy,123,128,5.5,,3.5,9.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
5,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
5,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
372,stigmergy,123,128,5.5,,2.5,6.0,stigmergy_decay_threshold_sweep,0.99,1.0,0.9140625,0.9005745725854829
140,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
140,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.9,3.0,0.0,0.0
14,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,1.5621875624875025e-05
14,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,1.5621875624875025e-05
182,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9804164167166567
182,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9804164167166567
344,stigmergy,123,128,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.9609375,0.9567352154569086
176,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,4.999000199960008e-05
176,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.0,4.999000199960008e-05
22,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.1875,0.21038292341531695
22,stigmergy,123,64,3.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.1875,0.21038292341531695
149,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.765625,0.26319736052789444
149,stigmergy,123,64,5.5,,3.5,6.0,stigmergy_decay_threshold_sweep,0.95,3.0,0.765625,0.26319736052789444
171,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.015625,0.0005092731453709258
171,stigmergy,123,64,10.0,,1.5,3.0,stigmergy_decay_threshold_sweep,0.95,1.0,0.015625,0.0005092731453709258
343,stigmergy,123,128,5.5,,1.5,3.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.953125,0.9385763472305539
185,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9742176564687063
185,stigmergy,123,64,10.0,,1.5,6.0,stigmergy_decay_threshold_sweep,0.99,3.0,0.96875,0.9742176564687063
25,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.0,3.124375124975005e-05
25,stigmergy,123,64,3.0,,1.5,9.0,stigmergy_decay_threshold_sweep,0.99,2.0,0.0,3.124375124975005e-05
388,stigmergy,123,128,5.5,,3.5,3.0,stigmergy_decay_threshold_sweep,0.95,2.0,0.9296875,0.9278847355528894
